Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Latitude,Longitude
2.834796,2.245864,1.170607,-0.246254,-1.352507,-2.369317,2.48075,-0.391462,-0.133333,-0.363592,-0.305596,-1.594865,-0.134674,0.373479,1.029952,1.023386,1.462987,1.68197,1.539295,0.661773,-0.404155,-0.307166,0.554804,1.165859,0.278173,0.213137,1.014698,2.121636,1.237162,0.045092,-0.292814,-0.17709,0.022118,0.353721,3.567926,1.559539,0.439985,-0.054076,0.312897,3.887376,0.975458,1.427704,-0.015619,3.699058,3.354002,0.589308,0.350348,-0.432713,0.251023,0.969021,0.057635,0.438852,-0.918097,0.200529,-0.223106,-0.735946,0.8288,1.033002,-0.045136,-0.166688,0.415406,1.356588,0.359803,-0.638684,-0.014176,-0.067999,-0.348222,-0.24027,41.26,69.21
0.166401,-0.092392,-0.168411,0.528951,0.938844,-0.666654,0.162325,0.48118,0.216269,0.383661,0.415766,0.082902,-0.306643,-0.521139,-0.458459,-0.284271,-0.621623,0.464581,0.354073,0.595112,-0.11034,0.530374,-0.500604,1.058951,-0.129792,-0.231145,-0.357787,-0.260211,-0.002969,0.258025,-0.083526,-0.46414,-0.151682,-0.145981,0.931976,0.62007,-0.472399,-0.057439,-0.445602,-0.746246,-0.831348,-0.946463,-0.98324,-0.652648,-0.868869,-0.549396,-0.848974,-0.431176,-0.68684,-0.439471,-0.674172,1.574401,1.669462,0.812236,-0.352529,0.337509,-1.262749,0.16633,-1.082827,-1.044221,-1.275752,-0.995681,-0.710491,-1.115228,-1.024564,-0.68566,-0.516244,-0.751553,41.9,12.48
1.816623,2.314939,0.320243,-1.506632,-1.401168,-0.443857,-0.198815,-0.605441,-1.023288,1.349803,-0.381358,0.896502,0.109724,-0.138158,0.848028,1.513742,-0.420469,0.280107,0.309456,-0.703351,-1.4028,-1.453902,-1.334807,-1.343036,-1.174618,-0.87217,-0.812623,-0.590866,-1.207514,-0.986371,-0.903471,-0.969917,-0.501116,-0.837911,4.473582,4.402149,1.645095,0.032797,2.304181,0.21135,-0.513749,-0.218238,0.850746,0.888488,1.10227,-0.442413,0.612427,0.0904,0.039,0.147679,-0.007007,1.934789,2.150802,-0.553887,0.284865,-0.150924,0.116311,-1.366087,-0.889309,-0.601985,-0.325375,-0.434823,-0.873712,-0.278122,-0.806671,-0.610461,-0.483943,-0.381068,28.61,77.2
0.408663,0.310245,-0.348831,-0.036002,0.670316,-0.301304,-0.625013,0.498223,0.267789,-0.878057,-0.000644,0.099317,-0.152029,1.154452,-1.118209,1.038318,-0.074337,0.298926,0.467397,-0.634768,0.761995,0.584488,-0.322004,-0.603692,-0.842209,-0.760446,-0.283138,-0.670069,-0.03113,-1.05218,-0.166154,0.450834,-0.352735,-0.435296,1.004182,0.777809,-0.669449,0.71713,-0.019573,-1.104031,-0.891788,-1.137722,-1.20939,-0.796631,-0.926801,-0.989849,-0.912343,-1.041048,-0.555346,-0.724091,-1.148223,2.162298,2.302283,-0.272295,-0.405841,0.087564,0.624866,-1.32236,-1.163757,-1.179969,-0.767803,-0.831026,-0.802506,-1.015261,-0.627195,-0.618322,-0.703001,-0.746651,33.66,73.16
-0.335598,-0.342826,-0.813587,0.480236,0.396853,-0.84053,-0.916457,-2.690871,-5.281537,-5.593823,-0.250353,2.127152,1.557309,1.169599,-0.942691,-1.268196,2.189773,-0.976077,-0.989452,-0.893772,0.216378,-0.892049,-0.298104,-0.808163,-0.204905,0.014142,0.659131,3.202406,2.270745,1.277401,2.719877,1.576198,3.675778,0.072887,-0.745945,-1.237239,-1.279794,0.618207,-0.974029,-0.83942,-0.520347,1.590612,1.871461,4.19312,5.168508,3.338359,2.036214,1.643742,3.307745,3.304175,1.064956,-0.686548,-1.04839,-0.891219,-0.5299,-1.025509,-1.293545,-0.810051,0.904192,2.324242,1.51928,5.010311,5.184758,2.27007,3.464564,1.421777,4.781774,0.307364,54.68,25.31
-0.289956,0.05392,-0.182638,-0.248795,1.034917,-0.235852,-0.108221,-0.755215,-0.172411,0.122527,1.031463,1.858341,-0.068947,-3.29333,-2.705601,0.276273,0.469756,-0.463944,-0.030395,-0.155666,0.238947,0.440913,0.468462,-0.600577,-0.629412,-0.556102,-0.514601,1.678163,1.879864,0.11656,2.534516,1.249474,1.408006,-0.47228,-0.401385,0.724333,0.71588,0.756083,0.450997,-0.154278,-0.111709,-0.25007,-0.231031,-0.915577,0.199305,0.866806,-0.966264,0.518204,0.630246,1.207495,-0.171448,-0.651055,0.347036,0.74645,-0.397794,0.29415,0.92255,-0.967615,-1.100303,-0.751437,-0.685135,0.929396,0.646915,-0.096441,2.055288,0.495983,0.255458,-0.353498,44.41,26.1
-0.653092,0.102789,-0.364969,0.130759,-0.979429,0.63726,0.074198,0.139111,0.228952,-0.283815,-1.122621,0.057079,0.437997,1.914875,0.255395,-0.808074,-1.603465,-1.091671,-0.453322,-0.781381,0.622361,2.143432,0.738241,0.244063,-0.241928,0.000331,1.758778,0.966494,0.287002,-0.013792,4.689995,3.705892,-0.379895,-0.524327,-0.308824,0.980389,1.427939,-0.235107,1.29221,1.505312,0.332601,-0.46007,1.829722,4.725548,1.957283,1.098716,0.079183,2.920049,1.955079,0.605915,0.71849,-0.847529,0.285393,0.14227,-0.018241,1.898708,0.314478,-0.284845,-0.085761,-0.137415,2.5362,2.738165,0.211665,0.030095,2.904609,3.00524,0.70089,-0.336016,44.41,26.1
1.408058,1.221156,0.51058,-2.147835,1.025566,-1.602165,-1.412918,0.032037,0.21879,-0.16964,-1.729427,0.975385,-2.68964,0.047101,-1.70757,-2.653819,0.024189,-0.684657,-0.887297,-0.739264,-0.766631,-1.314055,-1.988273,-1.290292,-2.585651,-2.478489,-0.407715,-2.67485,-1.373013,-0.499953,1.513488,-0.057343,0.243808,-0.083892,0.126053,-0.93937,0.912236,1.080314,2.180155,-1.392069,0.872749,-1.419567,-0.707608,0.793565,-0.142422,0.13557,1.375151,1.878511,0.607254,1.265709,0.705976,-0.645599,-1.590751,-0.483777,-0.197288,-0.136478,-0.664819,0.207475,-1.20345,-0.402376,2.831832,0.395397,0.447366,0.580725,3.42776,1.088179,1.558166,0.962016,52.5,-0.12
-0.297982,0.007223,-0.29322,-0.321797,0.570778,0.200308,0.309072,-0.96686,-0.765954,0.282643,-0.480574,0.550611,-0.643941,0.223954,-0.650946,-0.523167,-1.020654,-0.342808,-0.167989,-0.211913,0.364305,1.423632,0.913199,0.379544,0.734644,0.357251,-0.534674,-0.294651,-0.470594,-0.326516,-0.579515,-0.422606,-0.207812,0.928541,-0.303374,0.629865,0.179917,0.08408,1.061294,1.636774,-0.079199,0.173546,1.047377,-0.390216,0.041524,-0.242853,0.217772,-0.173377,-0.283178,0.007334,0.901909,-0.584879,0.057464,0.453504,0.161477,-0.286002,0.68163,0.099115,0.785847,0.483962,0.275738,0.708311,-0.149901,-0.302118,0.143451,0.051309,0.403782,2.141192,44.41,26.1
-0.259215,-0.016307,-0.469867,-1.164638,0.355255,-0.305824,-0.414179,0.476125,-0.313978,-0.231573,-1.457465,-0.709127,-0.427116,-1.76241,-1.290911,-0.529342,-0.56163,-0.552741,-0.364389,-0.756974,-0.589608,-0.417023,-1.135847,-0.732902,-0.610322,-0.738172,-0.024776,-0.846625,-0.286634,-0.290173,0.639327,0.365651,0.592047,0.49505,-0.442978,0.586099,0.205627,-0.729722,0.503166,0.093178,-0.271616,0.086896,-0.558365,-0.350713,-0.722,-0.337902,-0.556144,0.3077,0.831215,0.460309,1.478971,-0.529967,0.115322,-0.595941,0.187294,0.710135,-0.825881,-0.573637,-0.359577,-0.487349,1.25811,-0.363974,-0.211768,-0.391673,0.198726,1.354098,0.166626,1.35591,44.41,26.1
0.423201,-0.021046,0.039721,-0.176358,0.461363,-0.910318,0.045498,-0.207033,0.20416,0.855065,-0.94873,0.057739,-1.239894,-2.553978,0.385915,-0.119612,1.392977,-0.106018,-0.337402,-0.457669,-0.445896,0.654793,-0.230594,-0.534771,-0.079596,-0.082245,0.080981,0.266623,0.590584,0.466102,0.754884,0.75722,2.552448,2.305454,-0.111721,-0.950552,0.190495,0.399904,2.929461,0.582119,-0.973168,-0.470246,-0.503804,-0.329601,-0.00023,0.008369,1.056889,1.211418,0.804263,0.936865,2.041143,-0.702212,-1.701551,-0.36505,0.023671,3.220879,0.325672,-0.671405,-0.589838,0.585605,0.021848,0.766841,0.013443,0.261531,0.199648,1.073681,0.952872,1.348816,44.41,26.1
-0.162056,0.055434,0.261841,-0.9301,0.135137,-0.652575,-0.511935,-0.6007,0.111859,0.310616,0.277425,-0.013952,0.888363,-0.057846,0.620991,-0.285095,1.204538,-0.36717,-0.176382,0.736991,-0.271456,-0.806174,-0.748163,-1.30907,-1.033618,-1.172366,-0.677778,-0.797449,0.362531,0.789597,0.422352,0.020164,-0.115945,0.035067,0.053527,0.791624,0.382542,-0.272939,0.755092,1.258332,-0.586692,-0.206672,0.055266,1.869674,0.533165,1.515005,2.208237,2.392891,0.285096,1.328766,2.1028,-0.543461,0.009268,1.9289,0.031718,0.085713,0.167037,-0.781916,-0.47317,-0.479444,-0.28166,0.002011,2.459978,2.899313,3.06001,1.210535,1.168686,0.68652,44.41,26.1
-0.478641,-0.120857,-0.579869,-0.700363,0.5875,0.190436,-0.205028,-0.615283,-0.210278,0.53856,-0.778032,0.101447,0.230749,-0.050601,-0.077129,-0.734427,0.047783,-0.745133,-0.339756,-0.705429,-0.451742,0.669939,-0.244712,-0.612518,0.68195,-0.123588,-0.124756,-0.093096,0.105076,-0.97252,-0.163659,0.132567,-0.325354,0.053765,-0.457523,0.555185,0.202894,-0.7513,0.479381,0.160403,-0.32206,1.07878,-0.776128,-0.286922,0.346666,0.380314,0.929118,0.371515,-0.583016,0.139751,-0.52985,-0.839727,0.433654,-0.101063,0.092071,0.862443,0.309001,-0.638806,0.694575,0.347274,-0.627556,-0.374578,0.132777,-0.433693,-0.227324,0.116867,-0.450768,-0.440622,44.41,26.1
-0.154697,0.151264,-0.37143,0.680462,1.141912,-0.07324,-0.648382,-0.444531,-0.171143,-0.267857,-0.661321,-0.485826,-0.520944,0.19929,0.013959,0.786355,0.570942,-0.389277,-0.056537,-0.609311,0.513184,0.203752,0.198541,-0.505862,-0.116862,0.056493,1.027493,1.178407,1.916329,2.297691,1.816125,2.808833,2.370871,2.15833,-0.581659,0.734269,0.290494,0.131159,0.366601,-0.065905,-1.335293,-0.515812,-0.204213,-0.354787,-0.804615,-0.651149,-0.100241,0.165915,-0.525471,-0.257711,-0.539966,-0.598021,0.029722,-0.341908,-0.560077,-0.301489,-0.886527,-0.937846,-0.395451,0.00856,1.378183,0.460856,0.936576,1.25264,1.095063,1.376957,0.582379,0.636692,44.41,26.1
-0.188648,0.114571,-0.355735,-0.357522,1.556737,-0.315409,-0.226563,-0.966326,-0.012959,0.308683,-0.686661,-0.300032,-1.574348,-0.423867,-1.415257,-0.061581,0.495549,-0.51425,-0.138768,-0.608607,0.098906,-0.152828,-0.623747,-0.904584,-0.16613,-0.590807,-0.23189,-0.397148,0.38962,1.62889,-0.095485,0.675407,1.04773,1.337488,-0.577612,0.676151,0.524033,-0.15468,0.198849,-0.610573,-1.224655,-0.945943,-1.191827,-0.957413,-1.008467,-0.563573,0.060768,-0.928108,-0.412637,0.545258,0.002502,-0.818841,0.413709,-0.275313,-0.164765,0.014378,-0.507933,-1.305181,-0.864804,-1.087842,-0.347709,-0.734596,0.019989,1.142207,-0.530663,-0.046593,0.484809,0.614576,44.41,26.1
-0.362523,0.092226,-0.511917,0.137678,0.090534,0.586497,0.226988,0.400583,1.104687,-0.969183,-0.567788,-0.224945,0.363139,1.126844,-1.402581,-2.531357,-0.552089,-0.319483,-0.011437,-0.710657,0.237316,0.195727,1.060302,-0.197489,-0.259883,0.491522,1.986246,0.469909,2.117967,2.92713,3.398337,1.705238,2.647531,0.671176,-0.315836,0.67448,0.294216,0.066705,0.908476,1.565386,-0.835416,-0.589792,-0.175539,0.432749,-0.265631,0.180298,0.734853,1.433436,0.412159,1.176886,-0.186383,-0.470538,0.176005,-0.356745,0.161142,0.000596,0.890538,-1.11498,-0.743415,-0.247542,1.239535,-0.219145,1.822037,0.914383,2.908218,0.825123,0.966082,0.284445,44.41,26.1
0.732153,0.744112,0.567454,-0.018775,0.584802,-1.71528,1.657293,-0.073149,0.783554,0.569386,0.25704,0.27147,0.30233,0.70691,0.255524,0.930615,0.183893,1.088227,1.199565,0.726692,0.202373,1.143107,0.380104,2.801954,-0.543494,0.937811,0.545713,0.280371,0.624233,-0.058874,0.417665,-0.014488,-0.055717,-0.519056,0.00364,0.812233,0.26429,0.449506,0.902793,-0.973633,0.368366,-0.85099,-0.536671,-0.518135,-0.886745,-0.262591,-1.11691,-0.689618,-0.659233,-0.638944,-0.896703,-0.445018,-0.11481,0.167807,0.149071,-0.117337,-0.853275,1.979461,-0.681908,-0.254682,-0.327161,-0.547229,-0.516127,-0.197659,-0.366526,-0.472495,-0.527366,-0.429761,36.7,3.21
0.56367,0.437996,2.021175,1.170578,-0.560945,-1.086076,0.466353,0.667055,1.126942,0.613098,1.138943,0.074505,0.380977,-0.117629,0.188689,0.916329,0.028482,2.415728,2.731762,2.329782,2.075664,3.547071,1.783655,1.986134,1.16246,0.306774,1.180921,0.134215,-0.330921,-0.185246,-0.167952,-0.684485,0.000774,0.250201,0.572831,0.343971,1.202353,-0.416139,1.05017,-0.424302,-0.345164,-0.397017,-0.727971,-0.442333,-0.773018,-0.804444,-0.43213,-0.656508,-0.6854,-0.71194,-0.921433,0.946141,0.702772,-0.72288,-0.780365,0.423329,0.268166,1.022018,-0.009688,-0.744069,0.393803,-0.546477,-0.276288,-1.13822,-0.518748,-1.056659,-0.602913,-0.163676,36.7,3.21
-0.98164,0.444809,-0.303359,4.54293,-1.1816,2.848345,0.616573,-0.995275,0.250624,-0.732346,-1.214839,-0.618964,-0.659646,0.64936,0.556033,-0.345549,-0.862884,-1.151416,-0.452959,-0.897163,5.34026,-0.242,0.178178,0.449371,-0.91348,-0.529288,-0.673615,-1.290864,-1.018886,-1.542358,-0.817731,-0.742084,-1.182064,-1.368389,-0.883264,2.142736,1.799218,2.667003,1.790537,3.60126,0.43868,-0.486409,-0.104319,0.162113,0.113426,-0.331067,-0.408012,-0.165014,0.084442,-0.129922,-0.27366,-0.850697,0.608414,-0.182807,-0.949018,-0.462275,1.591046,0.821635,-0.39046,-0.178741,0.389687,-0.590746,-0.103605,-1.017445,0.373013,0.083369,-0.449183,0.130831,9.03,38.74
4.701566,4.302355,3.354509,2.352447,0.131287,-1.464572,0.302351,-0.577926,0.568539,-0.95585,0.514416,-0.125673,0.21222,-0.092346,0.432368,0.469969,0.869984,8.617715,8.610597,2.059031,2.308024,0.870001,1.25851,0.782324,1.523358,0.344957,1.399781,1.148786,0.294403,1.069337,0.547124,0.425156,-0.005761,-0.192583,1.046616,0.280869,-0.314879,-0.863113,-0.67569,-0.942391,-0.634698,-0.582404,-0.799312,-0.742631,-0.627745,-1.297572,-0.887335,-0.678264,-1.032605,-0.410328,-1.209104,1.139271,0.125719,-2.525,-0.731077,-0.986265,-0.291618,-1.239534,-0.019885,-1.060059,-0.214165,-0.552548,-0.762512,-0.154881,-0.870775,-0.75089,-0.190656,-0.904284,39.91,32.83
-0.512168,-0.87045,-0.985644,-0.65659,0.326136,0.422961,0.940682,-0.036177,0.560791,-0.498851,-0.016128,0.909182,-0.188163,-1.648931,-0.185596,-0.211022,-1.410282,-0.272648,-0.784297,-0.914925,-0.656094,-1.172005,-0.731091,-1.370757,-1.179172,-1.43367,-1.398513,-1.272704,-1.305896,-1.058363,-0.921881,-1.084323,-0.927875,-0.751103,-0.401345,-0.931132,-1.43699,0.364595,-1.524316,-1.502722,-1.172131,-0.871099,-1.127707,-0.97176,-0.644249,-1.024491,-0.742017,-0.630837,-0.48391,-0.442328,-0.142182,0.53571,-0.452634,-1.176419,0.01093,-1.170628,-0.732713,-1.189871,-0.953384,-1.072045,-1.149386,-0.963975,-1.399127,-0.858703,-0.909115,-0.918081,-0.709339,-0.751254,39.91,32.83
1.211226,0.263976,0.935591,0.746263,1.041137,-1.294486,0.535344,0.503073,0.570819,-0.044764,0.301857,0.250023,0.342459,0.168098,-0.135496,-0.36854,-0.316061,2.515304,2.036664,1.734678,0.325963,-0.227353,-0.383363,0.725585,-0.231733,-0.115788,0.142982,-0.160536,0.459565,-0.185416,0.160129,0.025296,0.026053,-0.00524,0.188442,-0.625477,-0.499514,-0.252762,-1.384926,-1.108068,-0.857073,-1.071837,-1.131187,-1.175724,-1.117102,-1.036498,-1.254827,-0.729242,-0.729963,-0.904506,-0.529489,0.477219,-0.621518,-0.476343,-0.220088,-1.294052,-0.677347,-0.460497,-0.740464,-0.576699,-1.145627,-0.743362,-1.149477,-1.041917,-0.955884,-0.681758,-0.572167,-0.954443,39.91,32.83
-0.757822,-1.005112,-1.042816,-0.558171,-0.160917,0.577645,0.813478,0.179122,0.307675,0.663167,-0.260001,-0.597351,-0.446095,-2.592839,-0.927639,0.145925,-0.200973,-0.813101,-1.134473,-0.946314,-0.890901,-1.514713,-0.673741,-0.654709,-0.592603,-0.750385,-0.210632,-0.255845,-0.141366,0.021273,-0.267291,-0.649998,-0.289884,-0.251875,-0.631987,-1.118142,-1.624806,0.249418,-1.342926,-0.903173,-0.604978,-0.765236,-0.602239,-0.17381,0.03241,-0.42112,-0.431122,0.135035,0.115706,0.917834,1.791298,-0.662143,-1.334515,-1.65167,0.032724,-1.628429,-0.860824,-0.563752,-0.737586,-0.810305,-0.673517,-0.555243,0.051394,-0.352172,-0.664337,-0.864131,0.106911,-0.604655,39.91,32.83
0.661132,-0.162882,0.154434,0.263772,0.550972,-0.149746,1.229439,-0.342453,0.30488,-0.574486,-0.385696,1.134003,0.387055,-1.512288,-0.268065,-0.468032,-0.972561,1.806699,1.044039,1.081279,0.211075,-1.261848,-0.442726,-0.837129,-1.140854,-1.120499,-1.061304,-0.981947,-0.948496,-0.644814,-1.194746,-0.397413,-0.24059,-0.498697,0.021912,-0.867946,-0.680413,-0.19055,-1.742318,-0.957656,-1.160203,-1.143314,-1.145856,-0.951535,-0.468038,-0.042259,-0.446351,-0.22666,-0.032246,0.388626,0.825984,0.006597,-0.997312,-0.253166,-0.446412,-1.703676,-0.94294,-0.852697,-0.905688,-0.852276,-1.065255,-0.892199,-0.879787,-0.795594,-1.21987,-0.577447,0.118789,0.177522,39.91,32.83
